,Batch Id,batch_cpu_queue_length
5185,5185,311
5186,5186,311
5187,5187,311
5188,5188,311
5189,5189,311
5190,5190,311
5191,5191,311
5192,5192,312
5193,5193,313
5194,5194,313
5195,5195,313
5196,5196,313
5197,5197,314
5198,5198,315
5199,5199,316
5200,5200,317
5201,5201,317
5202,5202,317
5203,5203,319
5204,5204,319
5205,5205,319
5206,5206,319
5207,5207,319
5208,5208,320
5209,5209,320
5210,5210,322
5211,5211,322
5212,5212,323
5213,5213,325
5214,5214,325
5215,5215,325
5216,5216,325
5217,5217,325
5218,5218,326
5219,5219,326
5220,5220,326
5221,5221,326
5222,5222,327
5223,5223,327
5224,5224,328
5225,5225,328
5226,5226,328
5227,5227,329
5228,5228,330
5229,5229,331
5230,5230,331
5231,5231,331
5232,5232,331
5233,5233,331
5234,5234,331
5235,5235,332
5236,5236,333
5237,5237,333
5238,5238,333
5239,5239,333
5240,5240,333
5241,5241,333
5242,5242,334
5243,5243,334
5244,5244,334
5245,5245,334
5246,5246,335
5247,5247,336
5248,5248,336
5249,5249,336
5250,5250,336
5251,5251,337
5252,5252,337
5253,5253,337
5254,5254,337
5255,5255,338
5256,5256,338
5257,5257,339
5258,5258,340
5259,5259,340
5260,5260,340
5261,5261,340
5262,5262,341
5263,5263,342
5264,5264,342
5265,5265,342
5266,5266,343
5267,5267,343
5268,5268,343
5269,5269,345
5270,5270,345
5271,5271,345
5272,5272,346
5273,5273,346
5274,5274,346
5275,5275,348
5276,5276,348
5277,5277,348
5278,5278,348
5279,5279,348
5280,5280,348
5281,5281,348
5282,5282,350
5283,5283,350
5284,5284,350
5285,5285,350
5286,5286,350
5287,5287,351
5288,5288,351
5289,5289,351
5290,5290,351
5291,5291,352
5292,5292,352
5293,5293,352
5294,5294,352
5295,5295,352
5296,5296,353
5297,5297,353
5298,5298,354
5299,5299,354
5300,5300,354
5301,5301,354
5302,5302,354
5303,5303,354
5304,5304,354
5305,5305,354
5306,5306,355
5307,5307,355
5308,5308,355
5309,5309,355
5310,5310,355
5311,5311,355
5312,5312,355
5313,5313,355
5314,5314,355
5315,5315,355
5316,5316,355
5317,5317,355
5318,5318,355
5319,5319,355
5320,5320,355
5321,5321,355
5322,5322,355
5323,5323,355
5324,5324,356
5325,5325,356
5326,5326,359
5327,5327,359
5328,5328,359
5329,5329,359
5330,5330,359
5331,5331,360
5332,5332,360
5333,5333,360
5334,5334,361
5335,5335,361
5336,5336,361
5337,5337,361
5338,5338,362
5339,5339,362
5340,5340,362
5341,5341,362
5342,5342,362
5343,5343,362
5344,5344,362
5345,5345,362
5346,5346,362
5347,5347,362
5348,5348,362
5349,5349,362
5350,5350,362
5351,5351,362
5352,5352,362
5353,5353,362
5354,5354,362
5355,5355,363
5356,5356,363
5357,5357,363
5358,5358,365
5359,5359,365
5360,5360,365
5361,5361,366
5362,5362,366
5363,5363,366
5364,5364,366
5365,5365,367
5366,5366,367
5367,5367,367
5368,5368,367
5369,5369,367
5370,5370,367
5371,5371,367
5372,5372,368
5373,5373,368
5374,5374,369
5375,5375,369
5376,5376,369
5377,5377,369
5378,5378,369
5379,5379,369
5380,5380,371
5381,5381,371
5382,5382,371
5383,5383,371
5384,5384,372
5385,5385,372
5386,5386,373
5387,5387,373
5388,5388,373
5389,5389,373
5390,5390,373
5391,5391,374
5392,5392,374
5393,5393,374
5394,5394,374
5395,5395,374
5396,5396,374
5397,5397,374
5398,5398,376
5399,5399,376
5400,5400,377
5401,5401,378
5402,5402,377
5403,5403,378
5404,5404,378
5405,5405,378
5406,5406,378
5407,5407,378
5408,5408,378
5409,5409,378
5410,5410,378
5411,5411,378
5412,5412,379
5413,5413,379
5414,5414,381
5415,5415,381
5416,5416,381
5417,5417,381
5418,5418,381
5419,5419,381
5420,5420,381
5421,5421,381
5422,5422,381
5423,5423,381
5424,5424,381
5425,5425,381
5426,5426,381
5427,5427,381
5428,5428,381
5429,5429,381
5430,5430,383
5431,5431,383
5432,5432,383
5433,5433,384
5434,5434,384
5435,5435,384
5436,5436,384
5437,5437,384
5438,5438,384
5439,5439,384
5440,5440,384
5441,5441,384
5442,5442,384
5443,5443,384
5444,5444,384
5445,5445,385
5446,5446,385
5447,5447,387
5448,5448,387
5449,5449,387
5450,5450,388
5451,5451,388
5452,5452,388
5453,5453,389
5454,5454,389
5455,5455,389
5456,5456,389
5457,5457,389
5458,5458,389
5459,5459,390
5460,5460,390
5461,5461,391
5462,5462,392
5463,5463,392
5464,5464,392
5465,5465,392
5466,5466,392
5467,5467,392
5468,5468,392
5469,5469,392
5470,5470,392
5471,5471,392
5472,5472,392
5473,5473,393
5474,5474,393
5475,5475,393
5476,5476,393
5477,5477,394
5478,5478,394
5479,5479,394
5480,5480,394
5481,5481,394
5482,5482,394
5483,5483,394
5484,5484,394
5485,5485,394
5486,5486,395
5487,5487,395
5488,5488,396
5489,5489,396
5490,5490,396
5491,5491,396
5492,5492,396
5493,5493,396
5494,5494,397
5495,5495,397
5496,5496,399
5497,5497,399
5498,5498,399
5499,5499,399
5500,5500,399
5501,5501,399
5502,5502,400
5503,5503,400
5504,5504,401
5505,5505,401
5506,5506,401
5507,5507,401
5508,5508,401
5509,5509,401
5510,5510,401
5511,5511,401
5512,5512,400
5513,5513,400
5514,5514,400
5515,5515,400
5516,5516,400
5517,5517,400
5518,5518,400
5519,5519,401
5520,5520,401
5521,5521,401
5522,5522,401
5523,5523,401
5524,5524,401
5525,5525,401
5526,5526,401
5527,5527,401
5528,5528,401
5529,5529,401
5530,5530,401
5531,5531,401
5532,5532,401
5533,5533,401
5534,5534,402
5535,5535,402
5536,5536,402
5537,5537,402
5538,5538,402
5539,5539,402
5540,5540,402
5541,5541,402
5542,5542,402
5543,5543,402
5544,5544,402
5545,5545,402
5546,5546,402
5547,5547,402
5548,5548,402
5549,5549,402
5550,5550,402
5551,5551,401
5552,5552,401
5553,5553,402
5554,5554,402
5555,5555,402
5556,5556,402
5557,5557,402
5558,5558,403
5559,5559,403
5560,5560,403
5561,5561,405
5562,5562,405
5563,5563,405
5564,5564,405
5565,5565,405
5566,5566,405
5567,5567,405
5568,5568,405
5569,5569,406
5570,5570,406
5571,5571,406
5572,5572,406
5573,5573,406
5574,5574,406
5575,5575,406
5576,5576,406
5577,5577,406
5578,5578,406
5579,5579,407
5580,5580,408
5581,5581,408
5582,5582,408
5583,5583,408
5584,5584,408
5585,5585,408
5586,5586,409
5587,5587,409
5588,5588,409
5589,5589,409
5590,5590,410
5591,5591,410
5592,5592,410
5593,5593,410
5594,5594,410
5595,5595,410
5596,5596,410
5597,5597,410
5598,5598,410
5599,5599,411
5600,5600,412
5601,5601,412
5602,5602,412
5603,5603,412
5604,5604,412
5605,5605,412
5606,5606,412
5607,5607,412
5608,5608,412
5609,5609,412
5610,5610,412
5611,5611,412
5612,5612,412
5613,5613,412
5614,5614,411
5615,5615,411
5616,5616,411
5617,5617,413
5618,5618,413
5619,5619,414
5620,5620,414
5621,5621,414
5622,5622,414
5623,5623,414
5624,5624,414
5625,5625,414
5626,5626,414
5627,5627,414
5628,5628,414
5629,5629,414
5630,5630,414
5631,5631,414
5632,5632,415
5633,5633,416
5634,5634,417
5635,5635,417
5636,5636,417
5637,5637,417
5638,5638,417
5639,5639,417
5640,5640,418
5641,5641,418
5642,5642,418
5643,5643,418
5644,5644,418
5645,5645,418
5646,5646,418
5647,5647,418
5648,5648,418
5649,5649,418
5650,5650,418
5651,5651,419
5652,5652,419
5653,5653,419
5654,5654,419
5655,5655,419
5656,5656,419
5657,5657,419
5658,5658,419
5659,5659,420
5660,5660,420
5661,5661,420
5662,5662,421
5663,5663,422
5664,5664,422
5665,5665,421
5666,5666,421
5667,5667,421
5668,5668,421
5669,5669,421
5670,5670,421
5671,5671,421
5672,5672,421
5673,5673,422
5674,5674,422
5675,5675,422
5676,5676,422
5677,5677,422
5678,5678,422
5679,5679,423
5680,5680,423
5681,5681,423
5682,5682,423
5683,5683,423
5684,5684,423
5685,5685,423
5686,5686,423
5687,5687,423
5688,5688,423
5689,5689,423
5690,5690,423
5691,5691,423
5692,5692,423
5693,5693,423
5694,5694,423
5695,5695,423
5696,5696,423
5697,5697,423
5698,5698,423
5699,5699,422
5700,5700,422
5701,5701,422
5702,5702,423
5703,5703,424
5704,5704,424
5705,5705,424
5706,5706,425
5707,5707,424
5708,5708,424
5709,5709,424
5710,5710,425
5711,5711,425
5712,5712,425
5713,5713,425
5714,5714,425
5715,5715,425
5716,5716,425
5717,5717,425
5718,5718,425
5719,5719,425
5720,5720,425
5721,5721,425
5722,5722,426
5723,5723,427
5724,5724,427
5725,5725,427
5726,5726,427
5727,5727,427
5728,5728,427
5729,5729,427
5730,5730,427
5731,5731,427
5732,5732,428
5733,5733,428
5734,5734,428
5735,5735,428
5736,5736,429
5737,5737,430
5738,5738,430
5739,5739,430
5740,5740,430
5741,5741,431
5742,5742,431
5743,5743,431
5744,5744,431
5745,5745,431
5746,5746,431
5747,5747,431
5748,5748,431
5749,5749,431
5750,5750,431
5751,5751,431
5752,5752,431
5753,5753,431
5754,5754,431
5755,5755,431
5756,5756,431
5757,5757,431
5758,5758,431
5759,5759,431
5760,5760,431
5761,5761,431
5762,5762,431
5763,5763,432
5764,5764,432
5765,5765,432
5766,5766,432
5767,5767,431
5768,5768,431
5769,5769,431
5770,5770,431
5771,5771,431
5772,5772,432
5773,5773,432
5774,5774,433
5775,5775,432
5776,5776,432
5777,5777,433
5778,5778,434
5779,5779,434
5780,5780,434
5781,5781,434
5782,5782,433
5783,5783,433
5784,5784,433
5785,5785,433
5786,5786,433
5787,5787,433
5788,5788,433
5789,5789,432
5790,5790,432
5791,5791,433
5792,5792,433
5793,5793,433
5794,5794,434
5795,5795,434
5796,5796,434
5797,5797,434
5798,5798,434
5799,5799,434
5800,5800,434
5801,5801,434
5802,5802,433
5803,5803,434
5804,5804,434
5805,5805,434
5806,5806,434
5807,5807,434
5808,5808,434
5809,5809,434
5810,5810,435
5811,5811,435
5812,5812,435
5813,5813,435
5814,5814,435
5815,5815,435
5816,5816,434
5817,5817,433
5818,5818,433
5819,5819,433
5820,5820,433
5821,5821,433
5822,5822,432
5823,5823,432
5824,5824,432
5825,5825,433
5826,5826,433
5827,5827,433
5828,5828,433
5829,5829,434
5830,5830,434
5831,5831,434
5832,5832,434
5833,5833,434
5834,5834,434
5835,5835,434
5836,5836,434
5837,5837,435
5838,5838,435
5839,5839,436
5840,5840,435
5841,5841,435
5842,5842,435
5843,5843,436
5844,5844,435
5845,5845,435
5846,5846,435
5847,5847,435
5848,5848,435
5849,5849,435
5850,5850,435
5851,5851,435
5852,5852,435
5853,5853,435
5854,5854,435
5855,5855,436
5856,5856,436
5857,5857,436
5858,5858,436
5859,5859,436
5860,5860,436
5861,5861,438
5862,5862,438
5863,5863,438
5864,5864,438
5865,5865,438
5866,5866,438
5867,5867,437
5868,5868,437
5869,5869,437
5870,5870,437
5871,5871,437
5872,5872,437
5873,5873,437
5874,5874,436
5875,5875,437
5876,5876,437
5877,5877,437
5878,5878,436
5879,5879,435
5880,5880,435
5881,5881,436
5882,5882,436
5883,5883,436
5884,5884,436
5885,5885,435
5886,5886,435
5887,5887,435
5888,5888,435
5889,5889,435
5890,5890,436
5891,5891,435
5892,5892,434
5893,5893,434
5894,5894,435
5895,5895,435
5896,5896,435
5897,5897,434
5898,5898,435
5899,5899,435
5900,5900,435
5901,5901,435
5902,5902,435
5903,5903,436
5904,5904,436
5905,5905,436
5906,5906,436
5907,5907,436
5908,5908,437
5909,5909,437
5910,5910,437
5911,5911,437
5912,5912,438
5913,5913,438
5914,5914,438
5915,5915,438
5916,5916,438
5917,5917,437
5918,5918,437
5919,5919,437
5920,5920,436
5921,5921,436
5922,5922,435
5923,5923,434
5924,5924,434
5925,5925,433
5926,5926,432
5927,5927,432
5928,5928,431
5929,5929,430
5930,5930,430
5931,5931,429
5932,5932,429
5933,5933,429
5934,5934,428
5935,5935,427
5936,5936,426
5937,5937,426
5938,5938,425
5939,5939,425
5940,5940,425
5941,5941,424
5942,5942,423
5943,5943,422
5944,5944,421
5945,5945,422
5946,5946,423
5947,5947,422
5948,5948,421
5949,5949,422
5950,5950,422
5951,5951,421
5952,5952,421
5953,5953,420
5954,5954,419
5955,5955,419
5956,5956,419
5957,5957,419
5958,5958,418
5959,5959,417
5960,5960,416
5961,5961,416
5962,5962,415
5963,5963,414
5964,5964,414
5965,5965,413
5966,5966,412
5967,5967,412
5968,5968,411
5969,5969,410
5970,5970,409
5971,5971,408
5972,5972,407
5973,5973,408
5974,5974,408
5975,5975,407
5976,5976,406
5977,5977,407
5978,5978,406
5979,5979,405
5980,5980,406
5981,5981,405
5982,5982,404
5983,5983,403
5984,5984,402
5985,5985,401
5986,5986,401
5987,5987,401
5988,5988,400
5989,5989,399
5990,5990,398
5991,5991,397
5992,5992,397
5993,5993,396
5994,5994,395
5995,5995,395
5996,5996,394
5997,5997,393
5998,5998,393
5999,5999,393
6000,6000,393
6001,6001,392
6002,6002,391
6003,6003,390
6004,6004,390
6005,6005,389
6006,6006,388
6007,6007,387
6008,6008,386
6009,6009,385
6010,6010,387
6011,6011,386
6012,6012,385
6013,6013,384
6014,6014,383
6015,6015,383
6016,6016,382
6017,6017,381
6018,6018,380
6019,6019,379
6020,6020,379
6021,6021,378
6022,6022,378
6023,6023,377
6024,6024,376
6025,6025,376
6026,6026,376
6027,6027,375
6028,6028,374
6029,6029,373
6030,6030,373
6031,6031,372
6032,6032,371
6033,6033,370
6034,6034,370
6035,6035,369
6036,6036,368
6037,6037,368
6038,6038,367
6039,6039,367
6040,6040,366
6041,6041,365
6042,6042,364
6043,6043,364
6044,6044,363
6045,6045,362
6046,6046,361
6047,6047,361
6048,6048,360
6049,6049,359
6050,6050,358
6051,6051,359
6052,6052,358
6053,6053,357
6054,6054,356
6055,6055,356
6056,6056,355
6057,6057,355
6058,6058,354
6059,6059,355
6060,6060,355
6061,6061,354
6062,6062,353
6063,6063,353
6064,6064,352
6065,6065,351
6066,6066,350
6067,6067,351
6068,6068,350
6069,6069,349
6070,6070,349
6071,6071,348
6072,6072,347
6073,6073,346
6074,6074,346
6075,6075,345
6076,6076,344
6077,6077,344
6078,6078,344
6079,6079,343
6080,6080,342
6081,6081,342
6082,6082,341
6083,6083,341
6084,6084,340
6085,6085,340
6086,6086,339
6087,6087,338
6088,6088,338
6089,6089,337
6090,6090,336
6091,6091,336
6092,6092,335
6093,6093,334
6094,6094,333
6095,6095,333
6096,6096,332
6097,6097,331
6098,6098,331
6099,6099,330
6100,6100,329
6101,6101,329
6102,6102,329
6103,6103,328
6104,6104,329
6105,6105,329
6106,6106,328
6107,6107,328
6108,6108,327
6109,6109,326
6110,6110,326
6111,6111,325
6112,6112,325
6113,6113,325
6114,6114,324
6115,6115,323
6116,6116,323
6117,6117,322
6118,6118,322
6119,6119,323
6120,6120,323
6121,6121,323
6122,6122,325
6123,6123,325
6124,6124,325
6125,6125,325
6126,6126,326
6127,6127,326
6128,6128,326
6129,6129,326
6130,6130,327
6131,6131,327
6132,6132,327
6133,6133,328
6134,6134,328
6135,6135,328
6136,6136,329
6137,6137,329
6138,6138,329
6139,6139,330
6140,6140,330
6141,6141,330
6142,6142,331
6143,6143,331
6144,6144,331
6145,6145,332
6146,6146,332
6147,6147,332
6148,6148,332
6149,6149,333
6150,6150,333
6151,6151,334
6152,6152,335
6153,6153,335
6154,6154,336
6155,6155,336
6156,6156,337
6157,6157,338
6158,6158,338
6159,6159,339
6160,6160,339
6161,6161,339
6162,6162,339
6163,6163,341
6164,6164,341
6165,6165,341
6166,6166,342
6167,6167,342
6168,6168,342
6169,6169,343
6170,6170,344
6171,6171,344
6172,6172,344
6173,6173,344
6174,6174,345
6175,6175,345
6176,6176,346
6177,6177,348
6178,6178,348
6179,6179,348
6180,6180,348
6181,6181,349
6182,6182,350
6183,6183,350
6184,6184,352
6185,6185,353
6186,6186,352
6187,6187,354
6188,6188,354
6189,6189,354
6190,6190,355
6191,6191,355
6192,6192,355
6193,6193,356
6194,6194,356
6195,6195,357
6196,6196,358
6197,6197,358
6198,6198,358
6199,6199,359
6200,6200,359
6201,6201,360
6202,6202,360
6203,6203,362
6204,6204,362
6205,6205,362
6206,6206,363
6207,6207,364
6208,6208,364
6209,6209,364
6210,6210,364
6211,6211,365
6212,6212,365
6213,6213,365
6214,6214,365
6215,6215,366
6216,6216,366
6217,6217,366
6218,6218,367
6219,6219,367
6220,6220,368
6221,6221,368
6222,6222,368
6223,6223,368
6224,6224,369
6225,6225,369
6226,6226,369
6227,6227,369
6228,6228,369
6229,6229,370
6230,6230,370
6231,6231,370
6232,6232,370
6233,6233,371
6234,6234,371
6235,6235,371
6236,6236,371
6237,6237,371
6238,6238,372
6239,6239,373
6240,6240,374
6241,6241,375
6242,6242,376
6243,6243,376
6244,6244,376
6245,6245,377
6246,6246,377
6247,6247,378
6248,6248,379
6249,6249,379
6250,6250,379
6251,6251,380
6252,6252,382
6253,6253,382
6254,6254,382
6255,6255,382
6256,6256,382
6257,6257,383
6258,6258,384
6259,6259,385
6260,6260,385
6261,6261,386
6262,6262,387
6263,6263,388
6264,6264,388
6265,6265,388
6266,6266,388
6267,6267,389
6268,6268,389
6269,6269,389
6270,6270,389
6271,6271,390
6272,6272,391
6273,6273,392
6274,6274,392
6275,6275,392
6276,6276,392
6277,6277,393
6278,6278,393
6279,6279,393
6280,6280,393
6281,6281,393
6282,6282,393
6283,6283,393
6284,6284,395
6285,6285,395
6286,6286,395
6287,6287,395
6288,6288,395
6289,6289,395
6290,6290,395
6291,6291,395
6292,6292,395
6293,6293,395
6294,6294,396
6295,6295,396
6296,6296,396
6297,6297,396
6298,6298,396
6299,6299,397
6300,6300,398
6301,6301,398
6302,6302,399
6303,6303,399
6304,6304,399
6305,6305,400
6306,6306,400
6307,6307,400
6308,6308,400
6309,6309,400
6310,6310,400
6311,6311,401
6312,6312,401
6313,6313,401
6314,6314,401
6315,6315,401
6316,6316,401
6317,6317,402
6318,6318,402
6319,6319,402
6320,6320,403
6321,6321,403
6322,6322,404
6323,6323,404
6324,6324,404
6325,6325,404
6326,6326,405
6327,6327,405
6328,6328,406
6329,6329,406
6330,6330,407
6331,6331,407
6332,6332,408
6333,6333,408
6334,6334,409
6335,6335,410
6336,6336,410
6337,6337,410
6338,6338,410
6339,6339,410
6340,6340,411
6341,6341,412
6342,6342,412
6343,6343,412
6344,6344,413
6345,6345,413
6346,6346,413
6347,6347,414
6348,6348,415
6349,6349,415
6350,6350,415
6351,6351,415
6352,6352,416
6353,6353,417
6354,6354,417
6355,6355,418
6356,6356,418
6357,6357,418
6358,6358,418
6359,6359,418
6360,6360,419
6361,6361,420
6362,6362,420
6363,6363,420
6364,6364,420
6365,6365,420
6366,6366,420
6367,6367,421
6368,6368,421
6369,6369,421
6370,6370,422
6371,6371,422
6372,6372,422
6373,6373,423
6374,6374,423
6375,6375,424
6376,6376,424
6377,6377,424
6378,6378,424
6379,6379,424
6380,6380,424
6381,6381,424
6382,6382,426
6383,6383,426
6384,6384,426
6385,6385,426
6386,6386,428
6387,6387,428
6388,6388,428
6389,6389,429
6390,6390,429
6391,6391,429
6392,6392,429
6393,6393,430
6394,6394,430
6395,6395,430
6396,6396,431
6397,6397,431
6398,6398,431
6399,6399,431
6400,6400,432
6401,6401,432
6402,6402,432
6403,6403,432
6404,6404,432
6405,6405,433
6406,6406,433
6407,6407,434
6408,6408,433
6409,6409,433
6410,6410,433
6411,6411,433
6412,6412,433
6413,6413,433
6414,6414,433
6415,6415,433
6416,6416,434
6417,6417,434
6418,6418,434
6419,6419,434
6420,6420,434
6421,6421,435
6422,6422,436
6423,6423,436
6424,6424,436
6425,6425,436
6426,6426,436
6427,6427,436
6428,6428,436
6429,6429,437
6430,6430,437
6431,6431,437
6432,6432,439
6433,6433,439
6434,6434,439
6435,6435,439
6436,6436,439
6437,6437,439
6438,6438,440
6439,6439,440
6440,6440,440
6441,6441,440
6442,6442,440
6443,6443,440
6444,6444,440
6445,6445,440
6446,6446,441
6447,6447,441
6448,6448,441
6449,6449,442
6450,6450,443
6451,6451,443
6452,6452,443
6453,6453,443
6454,6454,444
6455,6455,444
6456,6456,444
6457,6457,444
6458,6458,444
6459,6459,445
6460,6460,445
6461,6461,445
6462,6462,446
6463,6463,446
6464,6464,446
6465,6465,446
6466,6466,447
6467,6467,447
6468,6468,448
6469,6469,450
6470,6470,450
6471,6471,450
6472,6472,450
6473,6473,450
6474,6474,450
6475,6475,450
6476,6476,451
6477,6477,451
6478,6478,451
6479,6479,451
6480,6480,451
6481,6481,451
6482,6482,451
6483,6483,451
6484,6484,451
6485,6485,451
6486,6486,451
6487,6487,452
6488,6488,452
6489,6489,452
6490,6490,452
6491,6491,452
6492,6492,452
6493,6493,452
6494,6494,452
6495,6495,452
6496,6496,452
6497,6497,452
6498,6498,452
6499,6499,452
6500,6500,452
6501,6501,452
6502,6502,452
6503,6503,453
6504,6504,453
6505,6505,454
6506,6506,455
6507,6507,455
6508,6508,455
6509,6509,455
6510,6510,456
6511,6511,456
6512,6512,456
6513,6513,456
6514,6514,456
6515,6515,456
6516,6516,457
6517,6517,457
6518,6518,458
6519,6519,459
6520,6520,459
6521,6521,459
6522,6522,459
6523,6523,459
6524,6524,459
6525,6525,460
6526,6526,462
6527,6527,463
6528,6528,464
6529,6529,464
6530,6530,464
6531,6531,464
6532,6532,464
6533,6533,464
6534,6534,464
6535,6535,464
6536,6536,464
6537,6537,464
6538,6538,464
6539,6539,464
6540,6540,464
6541,6541,464
6542,6542,464
6543,6543,464
6544,6544,464
6545,6545,464
6546,6546,465
6547,6547,465
6548,6548,466
6549,6549,466
6550,6550,467
6551,6551,467
6552,6552,467
6553,6553,467
6554,6554,469
6555,6555,470
6556,6556,470
6557,6557,470
6558,6558,471
6559,6559,473
6560,6560,473
6561,6561,473
6562,6562,473
6563,6563,473
6564,6564,473
6565,6565,473
6566,6566,473
6567,6567,473
6568,6568,474
6569,6569,476
6570,6570,477
6571,6571,477
6572,6572,477
6573,6573,478
6574,6574,478
6575,6575,478
6576,6576,478
6577,6577,478
6578,6578,478
6579,6579,478
6580,6580,478
6581,6581,478
6582,6582,478
6583,6583,478
6584,6584,479
6585,6585,479
6586,6586,479
6587,6587,479
6588,6588,479
6589,6589,479
6590,6590,480
6591,6591,480
6592,6592,480
6593,6593,480
6594,6594,481
6595,6595,482
6596,6596,482
6597,6597,483
6598,6598,483
6599,6599,483
6600,6600,483
6601,6601,483
6602,6602,484
6603,6603,484
6604,6604,484
6605,6605,484
6606,6606,484
6607,6607,484
6608,6608,484
6609,6609,485
6610,6610,485
6611,6611,485
6612,6612,485
6613,6613,485
6614,6614,486
6615,6615,487
6616,6616,487
6617,6617,488
6618,6618,488
6619,6619,488
6620,6620,488
6621,6621,488
6622,6622,488
6623,6623,489
6624,6624,489
6625,6625,489
6626,6626,490
6627,6627,490
6628,6628,490
6629,6629,491
6630,6630,491
6631,6631,491
6632,6632,491
6633,6633,491
6634,6634,491
6635,6635,492
6636,6636,492
6637,6637,492
6638,6638,491
6639,6639,492
6640,6640,492
6641,6641,492
6642,6642,492
6643,6643,493
6644,6644,494
6645,6645,494
6646,6646,494
6647,6647,495
6648,6648,495
6649,6649,495
6650,6650,496
6651,6651,497
6652,6652,497
6653,6653,497
6654,6654,497
6655,6655,498
6656,6656,498
6657,6657,498
6658,6658,498
6659,6659,498
6660,6660,498
6661,6661,498
6662,6662,498
6663,6663,498
6664,6664,498
6665,6665,498
6666,6666,498
6667,6667,498
6668,6668,499
6669,6669,499
6670,6670,499
6671,6671,499
6672,6672,500
6673,6673,500
6674,6674,500
6675,6675,501
6676,6676,501
6677,6677,501
6678,6678,501
6679,6679,503
6680,6680,503
6681,6681,504
6682,6682,505
6683,6683,505
6684,6684,505
6685,6685,506
6686,6686,506
6687,6687,506
6688,6688,507
6689,6689,507
6690,6690,507
6691,6691,507
6692,6692,507
6693,6693,507
6694,6694,507
6695,6695,507
6696,6696,508
6697,6697,508
6698,6698,508
6699,6699,508
6700,6700,508
6701,6701,508
6702,6702,508
6703,6703,509
6704,6704,509
6705,6705,509
6706,6706,511
6707,6707,511
6708,6708,511
6709,6709,511
6710,6710,512
6711,6711,513
6712,6712,513
6713,6713,513
6714,6714,514
6715,6715,514
6716,6716,513
6717,6717,514
6718,6718,514
6719,6719,514
6720,6720,514
6721,6721,514
6722,6722,514
6723,6723,514
6724,6724,514
6725,6725,514
6726,6726,514
6727,6727,514
6728,6728,514
6729,6729,514
6730,6730,515
6731,6731,515
6732,6732,515
6733,6733,515
6734,6734,515
6735,6735,515
6736,6736,515
6737,6737,515
6738,6738,515
6739,6739,515
6740,6740,515
6741,6741,515
6742,6742,515
6743,6743,515
6744,6744,515
6745,6745,515
6746,6746,515
6747,6747,515
6748,6748,515
6749,6749,514
6750,6750,514
6751,6751,514
6752,6752,514
6753,6753,514
6754,6754,514
6755,6755,515
6756,6756,515
6757,6757,516
6758,6758,516
6759,6759,516
6760,6760,517
6761,6761,517
6762,6762,517
6763,6763,517
6764,6764,517
6765,6765,517
6766,6766,517
6767,6767,517
6768,6768,518
6769,6769,518
6770,6770,518
6771,6771,518
6772,6772,518
6773,6773,518
6774,6774,518
6775,6775,518
6776,6776,518
6777,6777,519
6778,6778,519
6779,6779,519
6780,6780,520
6781,6781,520
6782,6782,519
6783,6783,519
6784,6784,521
6785,6785,521
6786,6786,522
6787,6787,522
6788,6788,523
6789,6789,523
6790,6790,522
6791,6791,523
6792,6792,523
6793,6793,523
6794,6794,523
6795,6795,523
6796,6796,523
6797,6797,523
6798,6798,524
6799,6799,525
6800,6800,525
6801,6801,525
6802,6802,525
6803,6803,525
6804,6804,525
6805,6805,524
6806,6806,524
6807,6807,524
6808,6808,524
6809,6809,524
6810,6810,524
6811,6811,523
6812,6812,523
6813,6813,523
6814,6814,523
6815,6815,523
6816,6816,523
6817,6817,523
6818,6818,523
6819,6819,523
6820,6820,524
6821,6821,524
6822,6822,524
6823,6823,524
6824,6824,524
6825,6825,523
6826,6826,524
6827,6827,524
6828,6828,524
6829,6829,524
6830,6830,524
6831,6831,524
6832,6832,524
6833,6833,524
6834,6834,524
6835,6835,524
6836,6836,524
6837,6837,524
6838,6838,524
6839,6839,524
6840,6840,524
6841,6841,524
6842,6842,524
6843,6843,524
6844,6844,524
6845,6845,524
6846,6846,524
6847,6847,524
6848,6848,524
6849,6849,524
6850,6850,523
6851,6851,524
6852,6852,525
6853,6853,525
6854,6854,526
6855,6855,526
6856,6856,525
6857,6857,525
6858,6858,525
6859,6859,525
6860,6860,525
6861,6861,525
6862,6862,526
6863,6863,525
6864,6864,525
6865,6865,525
6866,6866,525
6867,6867,526
6868,6868,526
6869,6869,525
6870,6870,526
6871,6871,526
6872,6872,526
6873,6873,527
6874,6874,527
6875,6875,527
6876,6876,527
6877,6877,526
6878,6878,528
6879,6879,528
6880,6880,529
6881,6881,529
6882,6882,529
6883,6883,529
6884,6884,529
6885,6885,529
6886,6886,529
6887,6887,529
6888,6888,529
6889,6889,528
6890,6890,529
6891,6891,529
6892,6892,529
6893,6893,529
6894,6894,529
6895,6895,528
6896,6896,529
6897,6897,529
6898,6898,529
6899,6899,529
6900,6900,529
6901,6901,530
6902,6902,531
6903,6903,532
6904,6904,532
6905,6905,532
6906,6906,532
6907,6907,532
6908,6908,532
6909,6909,532
6910,6910,531
6911,6911,531
6912,6912,532
6913,6913,532
6914,6914,532
6915,6915,532
6916,6916,533
6917,6917,533
6918,6918,533
6919,6919,533
6920,6920,534
6921,6921,534
6922,6922,534
6923,6923,533
6924,6924,533
6925,6925,535
6926,6926,535
6927,6927,535
6928,6928,535
6929,6929,536
6930,6930,535
6931,6931,535
