,Batch Id,batch_total_kv_tokens
5071,5071,120259
5072,5072,120427
5073,5073,120595
5074,5074,120763
5075,5075,120406
5076,5076,120573
5077,5077,120740
5078,5078,120378
5079,5079,120544
5080,5080,120177
5081,5081,120342
5082,5082,120507
5083,5083,120672
5084,5084,120299
5085,5085,120463
5086,5086,120627
5087,5087,120248
5088,5088,119248
5089,5089,119603
5090,5090,119766
5091,5091,119929
5092,5092,120092
5093,5093,120255
5094,5094,120418
5095,5095,120581
5096,5096,120194
5097,5097,120356
5098,5098,120518
5099,5099,120680
5100,5100,120285
5101,5101,120446
5102,5102,120607
5103,5103,120206
5104,5104,120366
5105,5105,120526
5106,5106,120686
5107,5107,120279
5108,5108,120438
5109,5109,120597
5110,5110,120756
5111,5111,120342
5112,5112,120500
5113,5113,120658
5114,5114,120239
5115,5115,120396
5116,5116,120553
5117,5117,120710
5118,5118,120284
5119,5119,120440
5120,5120,120596
5121,5121,120752
5122,5122,120320
5123,5123,120475
5124,5124,120630
5125,5125,120785
5126,5126,120347
5127,5127,120501
5128,5128,120655
5129,5129,120211
5130,5130,120364
5131,5131,120517
5132,5132,120670
5133,5133,120220
5134,5134,120372
5135,5135,119011
5136,5136,119162
5137,5137,119313
5138,5138,119464
5139,5139,119615
5140,5140,119766
5141,5141,119917
5142,5142,120068
5143,5143,120219
5144,5144,120370
5145,5145,120521
5146,5146,120672
5147,5147,120823
5148,5148,120354
5149,5149,120504
5150,5150,120654
5151,5151,120804
5152,5152,120329
5153,5153,120478
5154,5154,120627
5155,5155,120776
5156,5156,120294
5157,5157,120442
5158,5158,120590
5159,5159,120738
5160,5160,120250
5161,5161,120397
5162,5162,120544
5163,5163,120691
5164,5164,120197
5165,5165,120343
5166,5166,120489
5167,5167,120635
5168,5168,120781
5169,5169,120279
5170,5170,120424
5171,5171,120569
5172,5172,120714
5173,5173,120859
5174,5174,120350
5175,5175,120494
5176,5176,120638
5177,5177,120782
5178,5178,120266
5179,5179,120409
5180,5180,120552
5181,5181,120695
5182,5182,119325
5183,5183,119467
5184,5184,119609
5185,5185,119751
5186,5186,119893
5187,5187,120035
5188,5188,120177
5189,5189,120319
5190,5190,120461
5191,5191,120603
5192,5192,120745
5193,5193,120211
5194,5194,120352
5195,5195,120493
5196,5196,120634
5197,5197,120775
5198,5198,120916
5199,5199,120374
5200,5200,120514
5201,5201,120654
5202,5202,120794
5203,5203,120245
5204,5204,120384
5205,5205,120523
5206,5206,120662
5207,5207,120801
5208,5208,120245
5209,5209,120383
5210,5210,120521
5211,5211,120659
5212,5212,120797
5213,5213,120233
5214,5214,119233
5215,5215,119695
5216,5216,119832
5217,5217,119969
5218,5218,120106
5219,5219,120243
5220,5220,120380
5221,5221,120517
5222,5222,120654
5223,5223,120791
5224,5224,120217
5225,5225,120353
5226,5226,120489
5227,5227,120625
5228,5228,120761
5229,5229,120178
5230,5230,120313
5231,5231,120448
5232,5232,120583
5233,5233,120718
5234,5234,119340
5235,5235,119474
5236,5236,119608
5237,5237,119742
5238,5238,119876
5239,5239,120010
5240,5240,120144
5241,5241,120278
5242,5242,120412
5243,5243,120546
5244,5244,120680
5245,5245,120814
5246,5246,120948
5247,5247,120344
5248,5248,120477
5249,5249,120610
5250,5250,120743
5251,5251,119363
5252,5252,119495
5253,5253,119627
5254,5254,119759
5255,5255,119891
5256,5256,120023
5257,5257,120155
5258,5258,120287
5259,5259,120419
5260,5260,120551
5261,5261,120683
5262,5262,120815
5263,5263,120191
5264,5264,120322
5265,5265,120453
5266,5266,120584
5267,5267,120715
5268,5268,120846
5269,5269,120214
5270,5270,120344
5271,5271,120474
5272,5272,120604
5273,5273,120734
5274,5274,120864
5275,5275,120224
5276,5276,120353
5277,5277,120482
5278,5278,120611
5279,5279,120740
5280,5280,120869
5281,5281,120998
5282,5282,120348
5283,5283,120476
5284,5284,120604
5285,5285,120732
5286,5286,120860
5287,5287,120203
5288,5288,120330
5289,5289,120457
5290,5290,120584
5291,5291,120711
5292,5292,120838
5293,5293,120965
5294,5294,119579
5295,5295,119705
5296,5296,119831
5297,5297,119957
5298,5298,120083
5299,5299,120209
5300,5300,120335
5301,5301,120461
5302,5302,120587
5303,5303,120713
5304,5304,120839
5305,5305,120965
5306,5306,120285
5307,5307,120410
5308,5308,120535
5309,5309,120660
5310,5310,120785
5311,5311,120910
5312,5312,119522
5313,5313,119646
5314,5314,119770
5315,5315,119894
5316,5316,120018
5317,5317,120142
5318,5318,120266
5319,5319,120390
5320,5320,120514
5321,5321,120638
5322,5322,120762
5323,5323,120886
5324,5324,120185
5325,5325,120308
5326,5326,120431
5327,5327,120554
5328,5328,120677
5329,5329,120800
5330,5330,120923
5331,5331,120213
5332,5332,120335
5333,5333,120457
5334,5334,120579
5335,5335,120701
5336,5336,120823
5337,5337,120945
5338,5338,120225
5339,5339,120346
5340,5340,120467
5341,5341,120588
5342,5342,120709
5343,5343,120830
5344,5344,120951
5345,5345,121072
5346,5346,119680
5347,5347,119800
5348,5348,119920
5349,5349,120040
5350,5350,120160
5351,5351,120280
5352,5352,120400
5353,5353,120520
5354,5354,120640
5355,5355,120760
5356,5356,120880
5357,5357,121000
5358,5358,120257
5359,5359,120376
5360,5360,120495
5361,5361,120614
5362,5362,120733
5363,5363,120852
5364,5364,120971
5365,5365,120219
5366,5366,120337
5367,5367,120455
5368,5368,120573
5369,5369,120691
5370,5370,120809
5371,5371,120927
5372,5372,120165
5373,5373,120282
5374,5374,120399
5375,5375,120516
5376,5376,120633
5377,5377,120750
5378,5378,120867
5379,5379,120984
5380,5380,120212
5381,5381,120328
5382,5382,120444
5383,5383,120560
5384,5384,120676
5385,5385,120792
5386,5386,119395
5387,5387,119510
5388,5388,119625
5389,5389,119740
5390,5390,119855
5391,5391,119970
5392,5392,120085
5393,5393,120200
5394,5394,120315
5395,5395,120430
5396,5396,120545
5397,5397,120660
5398,5398,120775
5399,5399,120890
5400,5400,121005
5401,5401,120209
5402,5402,119209
5403,5403,119721
5404,5404,119947
5405,5405,120061
5406,5406,120175
5407,5407,120289
5408,5408,120403
5409,5409,120517
5410,5410,120631
5411,5411,120745
5412,5412,120859
5413,5413,120973
5414,5414,120166
5415,5415,120279
5416,5416,120392
5417,5417,118992
5418,5418,119104
5419,5419,119216
5420,5420,119328
5421,5421,119440
5422,5422,119552
5423,5423,119664
5424,5424,119776
5425,5425,119888
5426,5426,120000
5427,5427,120112
5428,5428,120224
5429,5429,120336
5430,5430,120448
5431,5431,120560
5432,5432,120672
5433,5433,120784
5434,5434,119383
5435,5435,119494
5436,5436,119605
5437,5437,119716
5438,5438,119827
5439,5439,119938
5440,5440,120049
5441,5441,120160
5442,5442,120271
5443,5443,120382
5444,5444,120493
5445,5445,120604
5446,5446,120715
5447,5447,120826
5448,5448,120937
5449,5449,121048
5450,5450,120197
5451,5451,120307
5452,5452,120417
5453,5453,120527
5454,5454,120637
5455,5455,120747
5456,5456,120857
5457,5457,120967
5458,5458,121077
5459,5459,120215
5460,5460,120324
5461,5461,120433
5462,5462,120542
5463,5463,120651
5464,5464,120760
5465,5465,120869
5466,5466,120978
5467,5467,119574
5468,5468,119682
5469,5469,119790
5470,5470,119898
5471,5471,120006
5472,5472,120114
5473,5473,120222
5474,5474,120330
5475,5475,120438
5476,5476,120546
5477,5477,120654
5478,5478,119249
5479,5479,119356
5480,5480,119463
5481,5481,119570
5482,5482,119677
5483,5483,119784
5484,5484,119891
5485,5485,119998
5486,5486,120105
5487,5487,120212
5488,5488,120319
5489,5489,120426
5490,5490,120533
5491,5491,120640
5492,5492,120747
5493,5493,120854
5494,5494,120961
5495,5495,121068
5496,5496,120165
5497,5497,120271
5498,5498,120377
5499,5499,120483
5500,5500,119076
5501,5501,119181
5502,5502,119286
5503,5503,119391
5504,5504,119496
5505,5505,119601
5506,5506,119706
5507,5507,119811
5508,5508,119916
5509,5509,120021
5510,5510,120126
5511,5511,120231
5512,5512,119231
5513,5513,119743
5514,5514,120041
5515,5515,120146
5516,5516,120251
5517,5517,120356
5518,5518,120461
5519,5519,120566
5520,5520,120671
5521,5521,120776
5522,5522,119368
5523,5523,119472
5524,5524,119576
5525,5525,119680
5526,5526,119784
5527,5527,119888
5528,5528,119992
5529,5529,120096
5530,5530,120200
5531,5531,120304
5532,5532,119304
5533,5533,119816
5534,5534,120073
5535,5535,120177
5536,5536,120281
5537,5537,120385
5538,5538,120489
5539,5539,120593
5540,5540,120697
5541,5541,120801
5542,5542,119392
5543,5543,119495
5544,5544,119598
5545,5545,119701
5546,5546,119804
5547,5547,119907
5548,5548,120010
5549,5549,120113
5550,5550,120216
5551,5551,119216
5552,5552,119728
5553,5553,119972
5554,5554,120075
5555,5555,120178
5556,5556,120281
5557,5557,120384
5558,5558,120487
5559,5559,120590
5560,5560,120693
5561,5561,120796
5562,5562,120899
5563,5563,121002
5564,5564,121105
5565,5565,119695
5566,5566,119797
5567,5567,119899
5568,5568,120001
5569,5569,120103
5570,5570,120205
5571,5571,120307
5572,5572,120409
5573,5573,120511
5574,5574,120613
5575,5575,120715
5576,5576,120817
5577,5577,120919
5578,5578,121021
5579,5579,121123
5580,5580,120236
5581,5581,120337
5582,5582,120438
5583,5583,120539
5584,5584,120640
5585,5585,120741
5586,5586,120842
5587,5587,120943
5588,5588,121044
5589,5589,121145
5590,5590,120218
5591,5591,120318
5592,5592,120418
5593,5593,120518
5594,5594,120618
5595,5595,120718
5596,5596,120818
5597,5597,120918
5598,5598,121018
5599,5599,121118
5600,5600,120122
5601,5601,120221
5602,5602,120320
5603,5603,120419
5604,5604,120518
5605,5605,120617
5606,5606,119203
5607,5607,119301
5608,5608,119399
5609,5609,119497
5610,5610,119595
5611,5611,119693
5612,5612,119791
5613,5613,119889
5614,5614,118889
5615,5615,119401
5616,5616,119764
5617,5617,119862
5618,5618,119960
5619,5619,120058
5620,5620,120156
5621,5621,120254
5622,5622,120352
5623,5623,120450
5624,5624,120548
5625,5625,119133
5626,5626,119230
5627,5627,119327
5628,5628,119424
5629,5629,119521
5630,5630,119618
5631,5631,119715
5632,5632,119812
5633,5633,119909
5634,5634,120006
5635,5635,120103
5636,5636,120200
5637,5637,120297
5638,5638,120394
5639,5639,120491
5640,5640,120588
5641,5641,120685
5642,5642,120782
5643,5643,120879
5644,5644,119463
5645,5645,119559
5646,5646,119655
5647,5647,119751
5648,5648,119847
5649,5649,119943
5650,5650,120039
5651,5651,120135
5652,5652,120231
5653,5653,120327
5654,5654,120423
5655,5655,120519
5656,5656,120615
5657,5657,120711
5658,5658,120807
5659,5659,120903
5660,5660,120999
5661,5661,121095
5662,5662,120049
5663,5663,120144
5664,5664,120239
5665,5665,119239
5666,5666,119751
5667,5667,120151
5668,5668,120246
5669,5669,120341
5670,5670,120436
5671,5671,120531
5672,5672,120626
5673,5673,120721
5674,5674,120816
5675,5675,120911
5676,5676,121006
5677,5677,121101
5678,5678,121196
5679,5679,120137
5680,5680,120231
5681,5681,120325
5682,5682,120419
5683,5683,119000
5684,5684,119093
5685,5685,119186
5686,5686,119279
5687,5687,119372
5688,5688,119465
5689,5689,119558
5690,5690,118558
5691,5691,119070
5692,5692,119476
5693,5693,119569
5694,5694,119662
5695,5695,119755
5696,5696,119848
5697,5697,119941
5698,5698,120034
5699,5699,119034
5700,5700,119546
5701,5701,119826
5702,5702,119919
5703,5703,120012
5704,5704,120105
5705,5705,120198
5706,5706,120291
5707,5707,119291
5708,5708,119803
5709,5709,120044
5710,5710,120137
5711,5711,120230
5712,5712,120323
5713,5713,120416
5714,5714,120509
5715,5715,120602
5716,5716,120695
5717,5717,120788
5718,5718,120881
5719,5719,120974
5720,5720,121067
5721,5721,121160
5722,5722,120251
5723,5723,120343
5724,5724,120435
5725,5725,119014
5726,5726,119105
5727,5727,119196
5728,5728,119287
5729,5729,119378
5730,5730,119469
5731,5731,119560
5732,5732,119651
5733,5733,119742
5734,5734,119833
5735,5735,119924
5736,5736,120015
5737,5737,120106
5738,5738,120197
5739,5739,120288
5740,5740,120379
5741,5741,120470
5742,5742,120561
5743,5743,119139
5744,5744,119229
5745,5745,119319
5746,5746,119409
5747,5747,119499
5748,5748,119589
5749,5749,119679
5750,5750,119769
5751,5751,119859
5752,5752,119949
5753,5753,120039
5754,5754,120129
5755,5755,120219
5756,5756,120309
5757,5757,120399
5758,5758,120489
5759,5759,120579
5760,5760,119156
5761,5761,119245
5762,5762,119334
5763,5763,119423
5764,5764,119512
5765,5765,119601
5766,5766,119690
5767,5767,118690
5768,5768,119202
5769,5769,119444
5770,5770,119533
5771,5771,119622
5772,5772,119711
5773,5773,119800
5774,5774,119889
5775,5775,118889
5776,5776,119401
5777,5777,119562
5778,5778,119651
5779,5779,119740
5780,5780,119829
5781,5781,119918
5782,5782,118918
5783,5783,119430
5784,5784,119559
5785,5785,119648
5786,5786,119737
5787,5787,119826
5788,5788,119915
5789,5789,118915
5790,5790,119427
5791,5791,119547
5792,5792,119636
5793,5793,119725
5794,5794,119814
5795,5795,118814
5796,5796,119326
5797,5797,119437
5798,5798,119526
5799,5799,119615
5800,5800,119704
5801,5801,119793
5802,5802,118793
5803,5803,119305
5804,5804,119408
5805,5805,119497
5806,5806,119586
5807,5807,119675
5808,5808,119764
5809,5809,118764
5810,5810,119270
5811,5811,119359
5812,5812,119448
5813,5813,119537
5814,5814,119626
5815,5815,119715
5816,5816,118715
5817,5817,119228
5818,5818,119740
5819,5819,120215
5820,5820,120305
5821,5821,120395
5822,5822,119395
5823,5823,119867
5824,5824,119957
5825,5825,120047
5826,5826,120137
5827,5827,120227
5828,5828,120317
5829,5829,120407
5830,5830,120497
5831,5831,120587
5832,5832,120677
5833,5833,120767
5834,5834,120857
5835,5835,120947
5836,5836,121037
5837,5837,121127
5838,5838,121217
5839,5839,120485
5840,5840,119485
5841,5841,119971
5842,5842,120060
5843,5843,120149
5844,5844,119149
5845,5845,119598
5846,5846,119687
5847,5847,119776
5848,5848,119865
5849,5849,119954
5850,5850,120043
5851,5851,120132
5852,5852,120221
5853,5853,120310
5854,5854,120399
5855,5855,120488
5856,5856,120577
5857,5857,120666
5858,5858,120755
5859,5859,120844
5860,5860,120933
5861,5861,119509
5862,5862,119597
5863,5863,119685
5864,5864,119773
5865,5865,119861
5866,5866,119949
5867,5867,118949
5868,5868,119390
5869,5869,119478
5870,5870,119566
5871,5871,119654
5872,5872,119742
5873,5873,119830
5874,5874,118830
5875,5875,119262
5876,5876,119350
5877,5877,119438
5878,5878,118438
5879,5879,118951
5880,5880,119463
5881,5881,119795
5882,5882,119884
5883,5883,119973
5884,5884,120062
5885,5885,119062
5886,5886,119464
5887,5887,119553
5888,5888,119642
5889,5889,119731
5890,5890,119820
5891,5891,118820
5892,5892,119333
5893,5893,119845
5894,5894,120092
5895,5895,120182
5896,5896,120272
5897,5897,119272
5898,5898,119633
5899,5899,119723
5900,5900,119813
5901,5901,119903
5902,5902,119993
5903,5903,120083
5904,5904,120173
5905,5905,120263
5906,5906,120353
5907,5907,120443
5908,5908,120533
5909,5909,120623
5910,5910,120713
5911,5911,120803
5912,5912,120893
5913,5913,120983
5914,5914,121073
5915,5915,119650
5916,5916,118650
5917,5917,117651
5918,5918,116651
5919,5919,115652
5920,5920,116165
5921,5921,115165
5922,5922,114166
5923,5923,113167
5924,5924,112167
5925,5925,111168
5926,5926,110169
5927,5927,110681
5928,5928,109682
5929,5929,108683
5930,5930,107683
5931,5931,106684
5932,5932,105685
5933,5933,104685
5934,5934,105198
5935,5935,104199
5936,5936,103200
5937,5937,102200
5938,5938,101201
5939,5939,100202
5940,5940,99202
5941,5941,99715
5942,5942,98716
5943,5943,97717
5944,5944,96718
5945,5945,95718
5946,5946,94719
5947,5947,93720
5948,5948,94233
5949,5949,93233
5950,5950,92234
5951,5951,91235
5952,5952,90236
5953,5953,89237
5954,5954,89750
5955,5955,88750
5956,5956,87751
5957,5957,86752
5958,5958,85753
5959,5959,86266
5960,5960,85267
5961,5961,84267
5962,5962,83268
5963,5963,82269
5964,5964,81270
5965,5965,81783
5966,5966,80784
5967,5967,79784
5968,5968,78785
5969,5969,77786
5970,5970,78299
5971,5971,77300
5972,5972,76301
5973,5973,75302
5974,5974,74302
5975,5975,74815
5976,5976,73816
5977,5977,72817
5978,5978,71818
5979,5979,70819
5980,5980,71331
5981,5981,70332
5982,5982,69333
5983,5983,68334
5984,5984,68847
5985,5985,67848
5986,5986,66848
5987,5987,65849
5988,5988,64850
5989,5989,65363
5990,5990,64364
5991,5991,63365
5992,5992,62365
5993,5993,62878
5994,5994,61879
5995,5995,60880
5996,5996,59881
5997,5997,60394
5998,5998,59394
5999,5999,59907
6000,6000,60420
6001,6001,60933
6002,6002,61446
6003,6003,61959
6004,6004,62471
6005,6005,62984
6006,6006,63497
6007,6007,64010
6008,6008,64523
6009,6009,65036
6010,6010,65548
6011,6011,66061
6012,6012,66574
6013,6013,67087
6014,6014,67600
6015,6015,68112
6016,6016,68625
6017,6017,69138
6018,6018,69651
6019,6019,70164
6020,6020,70676
6021,6021,71189
6022,6022,71702
6023,6023,72215
6024,6024,72728
6025,6025,73240
6026,6026,73753
6027,6027,74266
6028,6028,74779
6029,6029,75292
6030,6030,75804
6031,6031,76317
6032,6032,76830
6033,6033,77343
6034,6034,77855
6035,6035,78368
6036,6036,78881
6037,6037,79394
6038,6038,79907
6039,6039,80419
6040,6040,80932
6041,6041,81445
6042,6042,81958
6043,6043,82470
6044,6044,82983
6045,6045,83496
6046,6046,84009
6047,6047,84521
6048,6048,85034
6049,6049,85547
6050,6050,86060
6051,6051,85060
6052,6052,85573
6053,6053,86086
6054,6054,86599
6055,6055,87111
6056,6056,87624
6057,6057,88137
6058,6058,88650
6059,6059,89162
6060,6060,89675
6061,6061,90188
6062,6062,90701
6063,6063,91213
6064,6064,91726
6065,6065,92239
6066,6066,92752
6067,6067,93264
6068,6068,93777
6069,6069,94290
6070,6070,94802
6071,6071,95315
6072,6072,95828
6073,6073,96341
6074,6074,96853
6075,6075,97366
6076,6076,97879
6077,6077,98392
6078,6078,98904
6079,6079,99417
6080,6080,99930
6081,6081,100442
6082,6082,100955
6083,6083,101468
6084,6084,101981
6085,6085,102493
6086,6086,103006
6087,6087,103519
6088,6088,104031
6089,6089,104544
6090,6090,105057
6091,6091,105569
6092,6092,106082
6093,6093,106595
6094,6094,107108
6095,6095,107620
6096,6096,108133
6097,6097,108646
6098,6098,109158
6099,6099,109671
6100,6100,110184
6101,6101,110696
6102,6102,111209
6103,6103,111722
6104,6104,112234
6105,6105,112747
6106,6106,113260
6107,6107,113772
6108,6108,114285
6109,6109,114798
6110,6110,115310
6111,6111,115823
6112,6112,116336
6113,6113,116848
6114,6114,117361
6115,6115,117874
6116,6116,118386
6117,6117,118899
6118,6118,119280
6119,6119,119454
6120,6120,119628
6121,6121,119802
6122,6122,119976
6123,6123,120150
6124,6124,120324
6125,6125,120498
6126,6126,120151
6127,6127,120324
6128,6128,120497
6129,6129,120670
6130,6130,120317
6131,6131,120489
6132,6132,120661
6133,6133,120302
6134,6134,120473
6135,6135,120644
6136,6136,120280
6137,6137,120450
6138,6138,120620
6139,6139,120250
6140,6140,120419
6141,6141,120588
6142,6142,120213
6143,6143,120381
6144,6144,120549
6145,6145,120168
6146,6146,120335
6147,6147,120502
6148,6148,120669
6149,6149,120282
6150,6150,120448
6151,6151,120614
6152,6152,120221
6153,6153,120386
6154,6154,120551
6155,6155,120716
6156,6156,120317
6157,6157,120481
6158,6158,120645
6159,6159,120240
6160,6160,120403
6161,6161,120566
6162,6162,120729
6163,6163,120318
6164,6164,120480
6165,6165,120642
6166,6166,120225
6167,6167,120386
6168,6168,120547
6169,6169,120708
6170,6170,120285
6171,6171,120445
6172,6172,120605
6173,6173,120765
6174,6174,120335
6175,6175,120494
6176,6176,120653
6177,6177,120218
6178,6178,120376
6179,6179,120534
6180,6180,120692
6181,6181,120250
6182,6182,120407
6183,6183,120564
6184,6184,120721
6185,6185,120273
6186,6186,119273
6187,6187,119676
6188,6188,119832
6189,6189,119988
6190,6190,120144
6191,6191,120300
6192,6192,120456
6193,6193,120612
6194,6194,120768
6195,6195,120311
6196,6196,120466
6197,6197,120621
6198,6198,120776
6199,6199,120311
6200,6200,120465
6201,6201,120619
6202,6202,120773
6203,6203,120301
6204,6204,120454
6205,6205,120607
6206,6206,120760
6207,6207,120282
6208,6208,120434
6209,6209,120586
6210,6210,120738
6211,6211,120253
6212,6212,120404
6213,6213,120555
6214,6214,120706
6215,6215,120215
6216,6216,120365
6217,6217,120515
6218,6218,120665
6219,6219,120815
6220,6220,120316
6221,6221,120465
6222,6222,120614
6223,6223,120763
6224,6224,120258
6225,6225,120406
6226,6226,120554
6227,6227,120702
6228,6228,120850
6229,6229,120338
6230,6230,120485
6231,6231,120632
6232,6232,120779
6233,6233,120260
6234,6234,120406
6235,6235,120552
6236,6236,120698
6237,6237,120844
6238,6238,120318
6239,6239,120463
6240,6240,120608
6241,6241,120753
6242,6242,120220
6243,6243,120364
6244,6244,120508
6245,6245,120652
6246,6246,120796
6247,6247,120256
6248,6248,120399
6249,6249,120542
6250,6250,120685
6251,6251,120828
6252,6252,120281
6253,6253,120423
6254,6254,120565
6255,6255,120707
6256,6256,120849
6257,6257,120294
6258,6258,120435
6259,6259,120576
6260,6260,120717
6261,6261,120858
6262,6262,120296
6263,6263,120436
6264,6264,120576
6265,6265,120716
6266,6266,120856
6267,6267,120287
6268,6268,120426
6269,6269,120565
6270,6270,120704
6271,6271,120843
6272,6272,120266
6273,6273,120404
6274,6274,120542
6275,6275,120680
6276,6276,120818
6277,6277,120234
6278,6278,120371
6279,6279,120508
6280,6280,119132
6281,6281,119268
6282,6282,119404
6283,6283,119540
6284,6284,119676
6285,6285,119812
6286,6286,119948
6287,6287,120084
6288,6288,120220
6289,6289,120356
6290,6290,120492
6291,6291,120628
6292,6292,120764
6293,6293,120900
6294,6294,120295
6295,6295,120430
6296,6296,120565
6297,6297,120700
6298,6298,120835
6299,6299,120223
6300,6300,120357
6301,6301,120491
6302,6302,120625
6303,6303,120759
6304,6304,120893
6305,6305,120273
6306,6306,120406
6307,6307,120539
6308,6308,120672
6309,6309,120805
6310,6310,120938
6311,6311,120309
6312,6312,120441
6313,6313,120573
6314,6314,120705
6315,6315,120837
6316,6316,120969
6317,6317,120332
6318,6318,120463
6319,6319,120594
6320,6320,120725
6321,6321,120856
6322,6322,120212
6323,6323,120342
6324,6324,120472
6325,6325,120602
6326,6326,120732
6327,6327,120862
6328,6328,120209
6329,6329,120338
6330,6330,120467
6331,6331,120596
6332,6332,120725
6333,6333,120854
6334,6334,120193
6335,6335,120321
6336,6336,120449
6337,6337,120577
6338,6338,120705
6339,6339,120833
6340,6340,120961
6341,6341,120291
6342,6342,120418
6343,6343,120545
6344,6344,120672
6345,6345,120799
6346,6346,120926
6347,6347,120247
6348,6348,120373
6349,6349,120499
6350,6350,120625
6351,6351,120751
6352,6352,120877
6353,6353,120190
6354,6354,120315
6355,6355,120440
6356,6356,120565
6357,6357,120690
6358,6358,120815
6359,6359,120940
6360,6360,120244
6361,6361,120368
6362,6362,120492
6363,6363,120616
6364,6364,120740
6365,6365,120864
6366,6366,120988
6367,6367,120282
6368,6368,120405
6369,6369,119015
6370,6370,119137
6371,6371,119259
6372,6372,119381
6373,6373,119503
6374,6374,119625
6375,6375,119747
6376,6376,119869
6377,6377,119991
6378,6378,120113
6379,6379,120235
6380,6380,120357
6381,6381,120479
6382,6382,120601
6383,6383,120723
6384,6384,120845
6385,6385,120967
6386,6386,120239
6387,6387,120360
6388,6388,120481
6389,6389,120602
6390,6390,120723
6391,6391,120844
6392,6392,120965
6393,6393,120228
6394,6394,120348
6395,6395,120468
6396,6396,120588
6397,6397,120708
6398,6398,120828
6399,6399,120948
6400,6400,120201
6401,6401,120320
6402,6402,120439
6403,6403,120558
6404,6404,120677
6405,6405,120796
6406,6406,120915
6407,6407,120159
6408,6408,119159
6409,6409,119671
6410,6410,119873
6411,6411,119991
6412,6412,120109
6413,6413,120227
6414,6414,120345
6415,6415,120463
6416,6416,120581
6417,6417,120699
6418,6418,120817
6419,6419,120935
6420,6420,121053
6421,6421,120285
6422,6422,120402
6423,6423,120519
6424,6424,119123
6425,6425,119239
6426,6426,119355
6427,6427,119471
6428,6428,119587
6429,6429,119703
6430,6430,119819
6431,6431,119935
6432,6432,120051
6433,6433,120167
6434,6434,120283
6435,6435,120399
6436,6436,120515
6437,6437,120631
6438,6438,120747
6439,6439,119350
6440,6440,119465
6441,6441,119580
6442,6442,119695
6443,6443,119810
6444,6444,119925
6445,6445,120040
6446,6446,120155
6447,6447,120270
6448,6448,120385
6449,6449,120500
6450,6450,120615
6451,6451,120730
6452,6452,120845
6453,6453,120960
6454,6454,119562
6455,6455,119676
6456,6456,119790
6457,6457,119904
6458,6458,120018
6459,6459,120132
6460,6460,120246
6461,6461,120360
6462,6462,120474
6463,6463,120588
6464,6464,120702
6465,6465,120816
6466,6466,120930
6467,6467,121044
6468,6468,120221
6469,6469,120334
6470,6470,120447
6471,6471,120560
6472,6472,120673
6473,6473,120786
6474,6474,120899
6475,6475,121012
6476,6476,120178
6477,6477,120290
6478,6478,120402
6479,6479,120514
6480,6480,120626
6481,6481,119225
6482,6482,119336
6483,6483,119447
6484,6484,119558
6485,6485,119669
6486,6486,119780
6487,6487,119891
6488,6488,120002
6489,6489,120113
6490,6490,120224
6491,6491,120335
6492,6492,120446
6493,6493,120557
6494,6494,120668
6495,6495,120779
6496,6496,120890
6497,6497,119488
6498,6498,119598
6499,6499,119708
6500,6500,119818
6501,6501,119928
6502,6502,120038
6503,6503,120148
6504,6504,120258
6505,6505,120368
6506,6506,120478
6507,6507,119075
6508,6508,119184
6509,6509,119293
6510,6510,119402
6511,6511,119511
6512,6512,119620
6513,6513,119729
6514,6514,119838
6515,6515,119947
6516,6516,120056
6517,6517,120165
6518,6518,120274
6519,6519,120383
6520,6520,120492
6521,6521,120601
6522,6522,120710
6523,6523,120819
6524,6524,120928
6525,6525,121037
6526,6526,120148
6527,6527,120256
6528,6528,120364
6529,6529,120472
6530,6530,120580
6531,6531,120688
6532,6532,119283
6533,6533,119390
6534,6534,119497
6535,6535,119604
6536,6536,119711
6537,6537,119818
6538,6538,119925
6539,6539,120032
6540,6540,120139
6541,6541,120246
6542,6542,120353
6543,6543,120460
6544,6544,120567
6545,6545,120674
6546,6546,120781
6547,6547,120888
6548,6548,120995
6549,6549,121102
6550,6550,120186
6551,6551,120292
6552,6552,120398
6553,6553,120504
6554,6554,120610
6555,6555,120716
6556,6556,120822
6557,6557,120928
6558,6558,121034
6559,6559,120106
6560,6560,120211
6561,6561,120316
6562,6562,120421
6563,6563,120526
6564,6564,120631
6565,6565,120736
6566,6566,120841
6567,6567,120946
6568,6568,121051
6569,6569,120111
6570,6570,120215
6571,6571,120319
6572,6572,120423
6573,6573,119014
6574,6574,119117
6575,6575,119220
6576,6576,119323
6577,6577,119426
6578,6578,119529
6579,6579,119632
6580,6580,119735
6581,6581,119838
6582,6582,119941
6583,6583,120044
6584,6584,120147
6585,6585,120250
6586,6586,120353
6587,6587,120456
6588,6588,120559
6589,6589,120662
6590,6590,120765
6591,6591,120868
6592,6592,120971
6593,6593,121074
6594,6594,120106
6595,6595,120208
6596,6596,120310
6597,6597,120412
6598,6598,120514
6599,6599,120616
6600,6600,120718
6601,6601,120820
6602,6602,119409
6603,6603,119510
6604,6604,119611
6605,6605,119712
6606,6606,119813
6607,6607,119914
6608,6608,120015
6609,6609,120116
6610,6610,120217
6611,6611,120318
6612,6612,120419
6613,6613,120520
6614,6614,120621
6615,6615,120722
6616,6616,120823
6617,6617,120924
6618,6618,119512
6619,6619,119612
6620,6620,119712
6621,6621,119812
6622,6622,119912
6623,6623,120012
